item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM017994,TXN005964,PROD0105,2,3578.77,0,7157.54
ITEM017995,TXN005964,PROD0331,4,4998.39,5,18993.88
ITEM017996,TXN005964,PROD0459,3,3303.94,5,9416.23
ITEM017997,TXN005964,PROD0358,2,993.04,0,1986.08
ITEM017998,TXN005965,PROD0057,4,1378.03,0,5512.12
ITEM017999,TXN005965,PROD0123,1,4636.85,15,3941.32
ITEM018000,TXN005965,PROD0286,3,1419.44,5,4045.4
ITEM018001,TXN005966,PROD0461,1,3647.23,5,3464.87
ITEM018002,TXN005966,PROD0483,1,3637.11,0,3637.11
ITEM018003,TXN005966,PROD0115,3,3347.43,10,9038.06
ITEM018004,TXN005966,PROD0436,1,1211.55,15,1029.82
ITEM018005,TXN005967,PROD0203,2,401.97,10,723.55
ITEM018006,TXN005968,PROD0042,3,546.47,15,1393.5
ITEM018007,TXN005969,PROD0150,4,2426.07,5,9219.07
ITEM018008,TXN005969,PROD0029,2,4633.06,10,8339.51
ITEM018009,TXN005969,PROD0248,3,4561.97,5,13001.61
ITEM018010,TXN005970,PROD0256,4,1189.2,5,4518.96
ITEM018011,TXN005970,PROD0232,3,3909.91,5,11143.24
ITEM018012,TXN005970,PROD0291,4,2770.44,15,9419.5
ITEM018013,TXN005970,PROD0039,1,1225.5,5,1164.22
ITEM018014,TXN005970,PROD0249,1,4897.47,5,4652.6
ITEM018015,TXN005971,PROD0386,4,3147.02,10,11329.27
ITEM018016,TXN005971,PROD0426,2,1706.89,5,3243.09
ITEM018017,TXN005971,PROD0066,3,4604.07,15,11740.38
ITEM018018,TXN005971,PROD0420,2,2944.5,15,5005.65
ITEM018019,TXN005972,PROD0360,2,2869.95,10,5165.91
ITEM018020,TXN005972,PROD0137,4,3319.83,15,11287.42
ITEM018021,TXN005972,PROD0190,1,1739.03,5,1652.08
ITEM018022,TXN005973,PROD0223,2,2555.03,15,4343.55
ITEM018023,TXN005973,PROD0385,2,4007.8,5,7614.82
ITEM018024,TXN005973,PROD0164,4,1846.79,10,6648.44
ITEM018025,TXN005973,PROD0128,4,3954.54,0,15818.16
ITEM018026,TXN005974,PROD0475,3,3424.54,0,10273.62
ITEM018027,TXN005974,PROD0195,4,3722.66,0,14890.64
ITEM018028,TXN005974,PROD0403,4,4631.36,15,15746.62
ITEM018029,TXN005974,PROD0447,3,661.56,0,1984.68
ITEM018030,TXN005975,PROD0244,1,4712.02,0,4712.02
ITEM018031,TXN005975,PROD0271,2,4091.67,5,7774.17
ITEM018032,TXN005975,PROD0439,1,1706.85,10,1536.16
ITEM018033,TXN005976,PROD0200,2,2168.27,0,4336.54
ITEM018034,TXN005977,PROD0363,1,3737.49,0,3737.49
ITEM018035,TXN005977,PROD0417,2,4526.34,15,7694.78
ITEM018036,TXN005977,PROD0426,1,1706.89,0,1706.89
ITEM018037,TXN005977,PROD0409,2,353.09,0,706.18
ITEM018038,TXN005978,PROD0477,1,1854.51,10,1669.06
ITEM018039,TXN005978,PROD0008,3,4007.66,5,11421.83
ITEM018040,TXN005978,PROD0420,2,2944.5,15,5005.65
ITEM018041,TXN005978,PROD0199,2,3212.14,0,6424.28
ITEM018042,TXN005978,PROD0444,1,773.06,5,734.41
ITEM018043,TXN005979,PROD0069,2,4547.52,10,8185.54
ITEM018044,TXN005980,PROD0360,1,2869.95,5,2726.45
ITEM018045,TXN005981,PROD0446,4,3183.25,10,11459.7
ITEM018046,TXN005981,PROD0126,2,3745.59,10,6742.06
ITEM018047,TXN005981,PROD0342,4,705.54,0,2822.16
ITEM018048,TXN005981,PROD0064,2,2585.14,10,4653.25
ITEM018049,TXN005982,PROD0302,2,2716.9,5,5162.11
ITEM018050,TXN005982,PROD0305,3,2502.73,10,6757.37
ITEM018051,TXN005983,PROD0462,2,4728.48,5,8984.11
ITEM018052,TXN005984,PROD0288,4,4630.06,0,18520.24
ITEM018053,TXN005984,PROD0071,2,4395.61,15,7472.54
ITEM018054,TXN005984,PROD0369,4,3957.37,10,14246.53
ITEM018055,TXN005985,PROD0272,1,1101.87,10,991.68
ITEM018056,TXN005985,PROD0214,1,3588.8,10,3229.92
ITEM018057,TXN005986,PROD0379,3,1264.6,0,3793.8
ITEM018058,TXN005986,PROD0240,2,2250.14,15,3825.24
ITEM018059,TXN005986,PROD0164,1,1846.79,0,1846.79
ITEM018060,TXN005986,PROD0458,1,3034.34,15,2579.19
ITEM018061,TXN005987,PROD0325,2,1976.6,0,3953.2
ITEM018062,TXN005988,PROD0266,3,4056.55,10,10952.69
ITEM018063,TXN005988,PROD0126,4,3745.59,10,13484.12
ITEM018064,TXN005988,PROD0083,3,2555.58,0,7666.74
ITEM018065,TXN005989,PROD0205,3,4039.25,10,10905.98
ITEM018066,TXN005989,PROD0105,2,3578.77,0,7157.54
ITEM018067,TXN005989,PROD0324,4,2977.15,5,11313.17
ITEM018068,TXN005989,PROD0224,2,1516.08,5,2880.55
ITEM018069,TXN005990,PROD0073,2,328.64,15,558.69
ITEM018070,TXN005990,PROD0016,1,3798.85,0,3798.85
ITEM018071,TXN005990,PROD0093,4,877.15,10,3157.74
ITEM018072,TXN005990,PROD0222,3,1082.35,15,2759.99
ITEM018073,TXN005991,PROD0431,2,807.68,0,1615.36
ITEM018074,TXN005991,PROD0272,3,1101.87,15,2809.77
ITEM018075,TXN005992,PROD0070,1,2858.9,5,2715.95
ITEM018076,TXN005992,PROD0233,4,2711.09,5,10302.14
ITEM018077,TXN005992,PROD0424,2,2323.66,10,4182.59
ITEM018078,TXN005992,PROD0316,2,4075.56,10,7336.01
ITEM018079,TXN005992,PROD0379,3,1264.6,10,3414.42
ITEM018080,TXN005993,PROD0240,1,2250.14,0,2250.14
ITEM018081,TXN005993,PROD0143,1,2064.78,0,2064.78
ITEM018082,TXN005994,PROD0308,1,3428.49,10,3085.64
ITEM018083,TXN005994,PROD0392,4,3635.65,0,14542.6
ITEM018084,TXN005994,PROD0099,4,2346.12,15,7976.81
ITEM018085,TXN005995,PROD0443,4,271.03,5,1029.91
ITEM018086,TXN005995,PROD0341,1,2131.34,10,1918.21
ITEM018087,TXN005995,PROD0364,1,3816.07,5,3625.27
ITEM018088,TXN005996,PROD0454,3,4532.19,10,12236.91
ITEM018089,TXN005996,PROD0265,3,299.85,10,809.6
ITEM018090,TXN005997,PROD0335,4,4024.55,15,13683.47
ITEM018091,TXN005997,PROD0247,2,4010.33,5,7619.63
ITEM018092,TXN005998,PROD0489,4,4884.94,5,18562.77
ITEM018093,TXN005998,PROD0023,1,2332.29,0,2332.29
ITEM018094,TXN005998,PROD0336,2,1130.48,10,2034.86
ITEM018095,TXN005998,PROD0094,2,4665.7,10,8398.26
ITEM018096,TXN005999,PROD0034,3,887.15,0,2661.45
ITEM018097,TXN005999,PROD0265,3,299.85,10,809.6
ITEM018098,TXN005999,PROD0079,3,4535.14,5,12925.15
ITEM018099,TXN006000,PROD0286,4,1419.44,0,5677.76
ITEM018100,TXN006000,PROD0194,1,717.2,5,681.34
ITEM018101,TXN006001,PROD0046,4,816.22,15,2775.15
ITEM018102,TXN006001,PROD0050,2,1652.83,5,3140.38
ITEM018103,TXN006001,PROD0227,4,3107.84,10,11188.22
ITEM018104,TXN006002,PROD0350,3,4509.69,5,12852.62
ITEM018105,TXN006002,PROD0388,1,4456.44,15,3787.97
ITEM018106,TXN006002,PROD0309,2,4262.44,5,8098.64
ITEM018107,TXN006003,PROD0053,2,880.51,5,1672.97
ITEM018108,TXN006003,PROD0324,3,2977.15,5,8484.88
ITEM018109,TXN006004,PROD0219,3,626.61,0,1879.83
ITEM018110,TXN006004,PROD0374,4,4476.11,15,15218.77
ITEM018111,TXN006004,PROD0048,2,3442.24,0,6884.48
ITEM018112,TXN006005,PROD0141,1,1138.94,15,968.1
ITEM018113,TXN006005,PROD0149,2,3419.34,15,5812.88
ITEM018114,TXN006005,PROD0038,3,4782.04,10,12911.51
ITEM018115,TXN006005,PROD0050,2,1652.83,0,3305.66
ITEM018116,TXN006006,PROD0294,4,2036.72,10,7332.19
ITEM018117,TXN006006,PROD0310,3,2421.36,10,6537.67
ITEM018118,TXN006006,PROD0200,2,2168.27,10,3902.89
ITEM018119,TXN006007,PROD0271,1,4091.67,0,4091.67
ITEM018120,TXN006007,PROD0423,4,4956.03,15,16850.5
ITEM018121,TXN006007,PROD0207,2,4812.53,5,9143.81
ITEM018122,TXN006007,PROD0416,1,1847.73,0,1847.73
ITEM018123,TXN006007,PROD0046,1,816.22,15,693.79
ITEM018124,TXN006008,PROD0268,4,4223.11,5,16047.82
ITEM018125,TXN006008,PROD0337,4,4440.48,15,15097.63
ITEM018126,TXN006008,PROD0207,3,4812.53,15,12271.95
ITEM018127,TXN006008,PROD0195,3,3722.66,10,10051.18
ITEM018128,TXN006009,PROD0423,1,4956.03,0,4956.03
ITEM018129,TXN006009,PROD0254,1,3555.39,0,3555.39
ITEM018130,TXN006009,PROD0445,4,2111.17,0,8444.68
ITEM018131,TXN006010,PROD0039,1,1225.5,15,1041.67
ITEM018132,TXN006011,PROD0476,4,2103.22,5,7992.24
ITEM018133,TXN006012,PROD0226,2,2053.25,10,3695.85
ITEM018134,TXN006013,PROD0437,4,3419.95,5,12995.81
ITEM018135,TXN006013,PROD0253,2,3122.32,15,5307.94
ITEM018136,TXN006013,PROD0183,2,4666.35,0,9332.7
ITEM018137,TXN006014,PROD0120,1,4314.43,0,4314.43
ITEM018138,TXN006014,PROD0063,3,4593.68,15,11713.88
ITEM018139,TXN006014,PROD0221,4,3212.08,0,12848.32
ITEM018140,TXN006014,PROD0193,4,1837.55,0,7350.2
ITEM018141,TXN006015,PROD0333,4,3165.65,0,12662.6
ITEM018142,TXN006015,PROD0182,1,3702.62,10,3332.36
ITEM018143,TXN006015,PROD0284,4,1990.23,0,7960.92
ITEM018144,TXN006015,PROD0395,1,521.9,15,443.61
ITEM018145,TXN006015,PROD0109,2,3887.4,15,6608.58
ITEM018146,TXN006016,PROD0260,4,3533.36,15,12013.42
ITEM018147,TXN006016,PROD0472,1,723.55,10,651.19
ITEM018148,TXN006016,PROD0338,3,4272.75,15,10895.51
ITEM018149,TXN006016,PROD0358,3,993.04,10,2681.21
ITEM018150,TXN006016,PROD0147,4,2921.38,10,10516.97
ITEM018151,TXN006017,PROD0093,4,877.15,10,3157.74
ITEM018152,TXN006017,PROD0402,1,1432.56,0,1432.56
ITEM018153,TXN006017,PROD0368,2,1326.79,10,2388.22
ITEM018154,TXN006018,PROD0303,1,1843.99,10,1659.59
ITEM018155,TXN006018,PROD0271,3,4091.67,10,11047.51
ITEM018156,TXN006019,PROD0149,2,3419.34,10,6154.81
ITEM018157,TXN006019,PROD0404,3,2882.44,5,8214.95
ITEM018158,TXN006019,PROD0136,2,2904.27,0,5808.54
ITEM018159,TXN006019,PROD0357,2,4997.28,0,9994.56
ITEM018160,TXN006019,PROD0032,2,2935.07,15,4989.62
ITEM018161,TXN006020,PROD0145,1,1090.67,10,981.6
ITEM018162,TXN006021,PROD0318,1,2395.21,5,2275.45
ITEM018163,TXN006021,PROD0202,1,301.64,5,286.56
ITEM018164,TXN006021,PROD0070,1,2858.9,15,2430.07
ITEM018165,TXN006022,PROD0051,1,2478.61,15,2106.82
ITEM018166,TXN006022,PROD0455,1,678.4,10,610.56
ITEM018167,TXN006022,PROD0468,3,1210.8,15,3087.54
ITEM018168,TXN006022,PROD0183,2,4666.35,5,8866.07
ITEM018169,TXN006023,PROD0432,3,1018.22,10,2749.19
ITEM018170,TXN006023,PROD0272,4,1101.87,5,4187.11
ITEM018171,TXN006023,PROD0357,2,4997.28,15,8495.38
ITEM018172,TXN006024,PROD0297,2,3862.19,5,7338.16
ITEM018173,TXN006024,PROD0197,2,315.56,10,568.01
ITEM018174,TXN006024,PROD0302,2,2716.9,15,4618.73
ITEM018175,TXN006024,PROD0224,3,1516.08,0,4548.24
ITEM018176,TXN006025,PROD0212,4,2102.42,5,7989.2
ITEM018177,TXN006025,PROD0267,3,4688.48,15,11955.62
ITEM018178,TXN006025,PROD0293,2,1272.74,15,2163.66
ITEM018179,TXN006026,PROD0180,4,2836.83,10,10212.59
ITEM018180,TXN006026,PROD0243,2,1627.75,0,3255.5
ITEM018181,TXN006026,PROD0135,4,4940.41,0,19761.64
ITEM018182,TXN006026,PROD0326,1,1790.07,0,1790.07
ITEM018183,TXN006026,PROD0134,2,970.51,15,1649.87
ITEM018184,TXN006027,PROD0271,1,4091.67,15,3477.92
ITEM018185,TXN006027,PROD0240,4,2250.14,0,9000.56
ITEM018186,TXN006027,PROD0047,3,3156.62,5,8996.37
ITEM018187,TXN006028,PROD0042,4,546.47,0,2185.88
ITEM018188,TXN006028,PROD0272,3,1101.87,15,2809.77
ITEM018189,TXN006029,PROD0351,2,2781.49,10,5006.68
ITEM018190,TXN006030,PROD0339,4,4398.92,5,16715.9
ITEM018191,TXN006031,PROD0126,2,3745.59,5,7116.62
ITEM018192,TXN006031,PROD0476,4,2103.22,0,8412.88
ITEM018193,TXN006032,PROD0218,3,862.02,10,2327.45
ITEM018194,TXN006032,PROD0088,2,2447.51,5,4650.27
ITEM018195,TXN006033,PROD0157,1,4811.82,10,4330.64
ITEM018196,TXN006033,PROD0431,3,807.68,10,2180.74
ITEM018197,TXN006033,PROD0435,4,4057.47,5,15418.39
ITEM018198,TXN006034,PROD0044,2,1927.92,15,3277.46
ITEM018199,TXN006035,PROD0018,1,2974.88,15,2528.65
ITEM018200,TXN006035,PROD0180,3,2836.83,15,7233.92
ITEM018201,TXN006035,PROD0174,2,4672.3,10,8410.14
ITEM018202,TXN006035,PROD0247,3,4010.33,5,11429.44
ITEM018203,TXN006035,PROD0166,3,2528.81,0,7586.43
ITEM018204,TXN006036,PROD0416,3,1847.73,10,4988.87
ITEM018205,TXN006036,PROD0193,4,1837.55,5,6982.69
ITEM018206,TXN006037,PROD0117,4,874.18,10,3147.05
ITEM018207,TXN006037,PROD0355,1,2456.91,10,2211.22
ITEM018208,TXN006037,PROD0007,3,2514.73,5,7166.98
ITEM018209,TXN006037,PROD0261,1,3089.94,15,2626.45
ITEM018210,TXN006038,PROD0098,3,2328.8,5,6637.08
ITEM018211,TXN006038,PROD0192,1,3405.62,15,2894.78
ITEM018212,TXN006038,PROD0222,2,1082.35,0,2164.7
ITEM018213,TXN006039,PROD0048,3,3442.24,0,10326.72
ITEM018214,TXN006039,PROD0053,1,880.51,10,792.46
ITEM018215,TXN006040,PROD0056,1,2879.09,0,2879.09
ITEM018216,TXN006040,PROD0184,4,533.53,10,1920.71
ITEM018217,TXN006041,PROD0315,2,3414.63,15,5804.87
ITEM018218,TXN006041,PROD0274,1,1877.06,5,1783.21
ITEM018219,TXN006041,PROD0063,2,4593.68,15,7809.26
ITEM018220,TXN006041,PROD0395,2,521.9,10,939.42
ITEM018221,TXN006041,PROD0494,3,4566.37,15,11644.24
ITEM018222,TXN006042,PROD0317,3,3222.67,10,8701.21
ITEM018223,TXN006042,PROD0076,4,204.55,15,695.47
ITEM018224,TXN006042,PROD0419,1,1602.15,15,1361.83
ITEM018225,TXN006042,PROD0040,2,442.12,0,884.24
ITEM018226,TXN006042,PROD0337,4,4440.48,5,16873.82
ITEM018227,TXN006043,PROD0416,2,1847.73,10,3325.91
ITEM018228,TXN006044,PROD0346,2,1114.74,0,2229.48
ITEM018229,TXN006044,PROD0042,2,546.47,0,1092.94
ITEM018230,TXN006045,PROD0318,3,2395.21,0,7185.63
ITEM018231,TXN006045,PROD0119,1,702.02,10,631.82
ITEM018232,TXN006045,PROD0321,3,2895.57,15,7383.7
ITEM018233,TXN006045,PROD0176,4,3945.47,10,14203.69
ITEM018234,TXN006046,PROD0318,3,2395.21,0,7185.63
ITEM018235,TXN006046,PROD0391,1,619.12,15,526.25
ITEM018236,TXN006046,PROD0036,1,520.65,0,520.65
ITEM018237,TXN006046,PROD0368,4,1326.79,5,5041.8
ITEM018238,TXN006047,PROD0016,3,3798.85,5,10826.72
ITEM018239,TXN006047,PROD0023,4,2332.29,15,7929.79
ITEM018240,TXN006047,PROD0483,2,3637.11,5,6910.51
ITEM018241,TXN006048,PROD0043,3,2016.11,5,5745.91
ITEM018242,TXN006048,PROD0486,3,2874.22,15,7329.26
ITEM018243,TXN006049,PROD0139,4,2484.57,5,9441.37
ITEM018244,TXN006049,PROD0329,2,2127.49,0,4254.98
ITEM018245,TXN006049,PROD0175,1,562.01,0,562.01
ITEM018246,TXN006049,PROD0282,3,419.19,10,1131.81
ITEM018247,TXN006050,PROD0474,4,4573.42,10,16464.31
ITEM018248,TXN006050,PROD0128,2,3954.54,10,7118.17
ITEM018249,TXN006050,PROD0147,1,2921.38,0,2921.38
ITEM018250,TXN006050,PROD0460,4,4501.64,15,15305.58
ITEM018251,TXN006050,PROD0345,2,2620.57,5,4979.08
ITEM018252,TXN006051,PROD0372,3,1913.9,0,5741.7
ITEM018253,TXN006051,PROD0184,1,533.53,15,453.5
ITEM018254,TXN006051,PROD0076,2,204.55,5,388.64
ITEM018255,TXN006051,PROD0122,1,717.54,15,609.91
ITEM018256,TXN006051,PROD0338,3,4272.75,15,10895.51
ITEM018257,TXN006052,PROD0381,4,1345.41,15,4574.39
ITEM018258,TXN006052,PROD0353,2,3804.98,15,6468.47
ITEM018259,TXN006052,PROD0071,1,4395.61,15,3736.27
ITEM018260,TXN006053,PROD0159,2,292.51,15,497.27
ITEM018261,TXN006053,PROD0051,4,2478.61,10,8923.0
ITEM018262,TXN006053,PROD0397,4,3831.93,0,15327.72
ITEM018263,TXN006053,PROD0022,3,241.68,5,688.79
ITEM018264,TXN006053,PROD0284,2,1990.23,5,3781.44
ITEM018265,TXN006054,PROD0227,1,3107.84,0,3107.84
ITEM018266,TXN006054,PROD0098,3,2328.8,15,5938.44
ITEM018267,TXN006054,PROD0127,1,2970.94,5,2822.39
ITEM018268,TXN006054,PROD0097,2,987.31,5,1875.89
ITEM018269,TXN006055,PROD0412,1,2797.31,10,2517.58
ITEM018270,TXN006055,PROD0002,1,1187.97,15,1009.77
ITEM018271,TXN006056,PROD0334,3,4566.68,0,13700.04
ITEM018272,TXN006057,PROD0386,2,3147.02,10,5664.64
ITEM018273,TXN006057,PROD0421,4,1058.7,5,4023.06
ITEM018274,TXN006057,PROD0167,3,2592.2,5,7387.77
ITEM018275,TXN006058,PROD0276,4,2523.57,5,9589.57
ITEM018276,TXN006058,PROD0037,4,2352.08,0,9408.32
ITEM018277,TXN006058,PROD0223,3,2555.03,5,7281.84
ITEM018278,TXN006059,PROD0256,1,1189.2,5,1129.74
ITEM018279,TXN006059,PROD0277,2,3081.52,15,5238.58
ITEM018280,TXN006060,PROD0032,1,2935.07,10,2641.56
ITEM018281,TXN006060,PROD0250,1,976.96,15,830.42
ITEM018282,TXN006060,PROD0381,3,1345.41,15,3430.8
ITEM018283,TXN006060,PROD0209,2,3277.53,10,5899.55
ITEM018284,TXN006061,PROD0017,2,3418.85,0,6837.7
ITEM018285,TXN006061,PROD0150,4,2426.07,15,8248.64
ITEM018286,TXN006061,PROD0353,1,3804.98,10,3424.48
ITEM018287,TXN006062,PROD0088,1,2447.51,0,2447.51
ITEM018288,TXN006062,PROD0339,2,4398.92,15,7478.16
ITEM018289,TXN006062,PROD0076,2,204.55,15,347.74
ITEM018290,TXN006062,PROD0052,1,2198.39,5,2088.47
ITEM018291,TXN006062,PROD0063,1,4593.68,10,4134.31
ITEM018292,TXN006063,PROD0313,4,2244.12,5,8527.66
ITEM018293,TXN006063,PROD0359,4,486.59,10,1751.72
ITEM018294,TXN006064,PROD0330,1,1657.57,10,1491.81
ITEM018295,TXN006064,PROD0338,1,4272.75,15,3631.84
ITEM018296,TXN006064,PROD0171,2,4637.49,15,7883.73
ITEM018297,TXN006065,PROD0333,1,3165.65,5,3007.37
ITEM018298,TXN006065,PROD0102,1,2957.76,5,2809.87
ITEM018299,TXN006065,PROD0193,3,1837.55,15,4685.75
ITEM018300,TXN006066,PROD0187,4,3293.79,15,11198.89
ITEM018301,TXN006066,PROD0438,2,2175.66,5,4133.75
ITEM018302,TXN006066,PROD0175,4,562.01,5,2135.64
ITEM018303,TXN006067,PROD0085,4,1351.23,10,4864.43
ITEM018304,TXN006068,PROD0263,4,218.7,5,831.06
ITEM018305,TXN006068,PROD0019,4,373.2,10,1343.52
ITEM018306,TXN006068,PROD0397,4,3831.93,5,14561.33
ITEM018307,TXN006069,PROD0344,1,2928.9,0,2928.9
ITEM018308,TXN006070,PROD0449,4,4994.12,10,17978.83
ITEM018309,TXN006071,PROD0269,1,3376.43,15,2869.97
ITEM018310,TXN006071,PROD0103,4,3232.8,5,12284.64
ITEM018311,TXN006071,PROD0245,4,3605.37,15,12258.26
ITEM018312,TXN006071,PROD0485,3,3918.82,0,11756.46
ITEM018313,TXN006071,PROD0072,3,4740.59,5,13510.68
ITEM018314,TXN006072,PROD0302,2,2716.9,15,4618.73
ITEM018315,TXN006072,PROD0457,4,4887.29,5,18571.7
ITEM018316,TXN006072,PROD0219,2,626.61,10,1127.9
ITEM018317,TXN006073,PROD0060,4,3812.63,0,15250.52
ITEM018318,TXN006073,PROD0416,3,1847.73,10,4988.87
ITEM018319,TXN006073,PROD0368,3,1326.79,15,3383.31
ITEM018320,TXN006073,PROD0013,4,4937.29,10,17774.24
ITEM018321,TXN006073,PROD0194,3,717.2,10,1936.44
ITEM018322,TXN006074,PROD0429,1,722.28,10,650.05
ITEM018323,TXN006074,PROD0212,3,2102.42,10,5676.53
ITEM018324,TXN006075,PROD0355,2,2456.91,0,4913.82
ITEM018325,TXN006075,PROD0427,4,896.46,10,3227.26
ITEM018326,TXN006076,PROD0381,3,1345.41,0,4036.23
ITEM018327,TXN006076,PROD0074,4,3809.77,10,13715.17
ITEM018328,TXN006076,PROD0476,1,2103.22,0,2103.22
ITEM018329,TXN006076,PROD0240,2,2250.14,0,4500.28
ITEM018330,TXN006076,PROD0035,4,3065.51,5,11648.94
ITEM018331,TXN006077,PROD0373,4,3222.86,10,11602.3
ITEM018332,TXN006077,PROD0211,1,4999.27,0,4999.27
ITEM018333,TXN006077,PROD0286,1,1419.44,0,1419.44
ITEM018334,TXN006077,PROD0120,1,4314.43,0,4314.43
ITEM018335,TXN006078,PROD0113,3,4558.32,0,13674.96
ITEM018336,TXN006078,PROD0024,1,2480.88,15,2108.75
ITEM018337,TXN006078,PROD0148,1,1462.99,15,1243.54
ITEM018338,TXN006078,PROD0069,3,4547.52,15,11596.18
ITEM018339,TXN006078,PROD0439,3,1706.85,15,4352.47
ITEM018340,TXN006079,PROD0096,1,1862.94,10,1676.65
ITEM018341,TXN006080,PROD0379,3,1264.6,0,3793.8
ITEM018342,TXN006080,PROD0206,4,904.31,10,3255.52
ITEM018343,TXN006081,PROD0410,1,2003.28,15,1702.79
ITEM018344,TXN006081,PROD0117,4,874.18,10,3147.05
ITEM018345,TXN006081,PROD0216,1,268.84,10,241.96
ITEM018346,TXN006082,PROD0182,2,3702.62,10,6664.72
ITEM018347,TXN006082,PROD0125,4,4371.75,5,16612.65
ITEM018348,TXN006082,PROD0255,1,4241.5,0,4241.5
ITEM018349,TXN006082,PROD0277,2,3081.52,15,5238.58
ITEM018350,TXN006083,PROD0382,4,4522.09,5,17183.94
ITEM018351,TXN006083,PROD0245,3,3605.37,5,10275.3
ITEM018352,TXN006083,PROD0287,4,1579.98,15,5371.93
ITEM018353,TXN006083,PROD0188,3,2280.02,0,6840.06
ITEM018354,TXN006084,PROD0061,4,369.24,0,1476.96
ITEM018355,TXN006084,PROD0276,2,2523.57,5,4794.78
ITEM018356,TXN006084,PROD0408,2,3405.57,0,6811.14
ITEM018357,TXN006085,PROD0444,3,773.06,5,2203.22
ITEM018358,TXN006085,PROD0054,1,1774.04,15,1507.93
ITEM018359,TXN006086,PROD0012,4,1036.1,0,4144.4
ITEM018360,TXN006086,PROD0244,1,4712.02,0,4712.02
ITEM018361,TXN006086,PROD0366,1,831.63,0,831.63
ITEM018362,TXN006086,PROD0467,4,803.65,15,2732.41
ITEM018363,TXN006087,PROD0312,1,4969.73,5,4721.24
ITEM018364,TXN006087,PROD0500,1,4907.3,5,4661.94
ITEM018365,TXN006087,PROD0246,3,2408.63,0,7225.89
ITEM018366,TXN006088,PROD0395,3,521.9,15,1330.84
ITEM018367,TXN006088,PROD0224,2,1516.08,0,3032.16
ITEM018368,TXN006088,PROD0441,4,1039.44,0,4157.76
ITEM018369,TXN006088,PROD0108,2,629.32,5,1195.71
ITEM018370,TXN006089,PROD0481,4,4676.27,10,16834.57
ITEM018371,TXN006089,PROD0287,1,1579.98,10,1421.98
ITEM018372,TXN006090,PROD0018,3,2974.88,15,7585.94
ITEM018373,TXN006090,PROD0370,4,4731.9,15,16088.46
ITEM018374,TXN006090,PROD0371,4,1435.6,5,5455.28
ITEM018375,TXN006091,PROD0466,3,3065.73,5,8737.33
ITEM018376,TXN006092,PROD0299,3,4378.61,0,13135.83
ITEM018377,TXN006092,PROD0120,4,4314.43,15,14669.06
ITEM018378,TXN006092,PROD0112,3,3875.12,5,11044.09
ITEM018379,TXN006092,PROD0450,2,1812.8,5,3444.32
ITEM018380,TXN006092,PROD0014,1,1316.83,5,1250.99
ITEM018381,TXN006093,PROD0058,3,1224.45,15,3122.35
ITEM018382,TXN006093,PROD0146,2,584.4,10,1051.92
ITEM018383,TXN006093,PROD0147,4,2921.38,0,11685.52
ITEM018384,TXN006094,PROD0083,4,2555.58,15,8688.97
ITEM018385,TXN006095,PROD0005,1,2191.69,0,2191.69
ITEM018386,TXN006095,PROD0408,3,3405.57,5,9705.87
ITEM018387,TXN006095,PROD0261,2,3089.94,5,5870.89
ITEM018388,TXN006095,PROD0389,2,3202.04,0,6404.08
ITEM018389,TXN006096,PROD0159,2,292.51,10,526.52
ITEM018390,TXN006096,PROD0440,1,938.33,0,938.33
ITEM018391,TXN006096,PROD0268,2,4223.11,5,8023.91
ITEM018392,TXN006097,PROD0150,2,2426.07,10,4366.93
ITEM018393,TXN006097,PROD0198,4,3162.35,5,12016.93
ITEM018394,TXN006097,PROD0071,1,4395.61,10,3956.05
ITEM018395,TXN006097,PROD0446,1,3183.25,10,2864.93
ITEM018396,TXN006097,PROD0297,4,3862.19,0,15448.76
ITEM018397,TXN006098,PROD0467,1,803.65,15,683.1
ITEM018398,TXN006098,PROD0186,3,4684.0,5,13349.4
ITEM018399,TXN006099,PROD0458,2,3034.34,0,6068.68
ITEM018400,TXN006099,PROD0266,2,4056.55,0,8113.1
ITEM018401,TXN006099,PROD0280,2,3125.97,15,5314.15
ITEM018402,TXN006099,PROD0172,4,4185.45,15,14230.53
ITEM018403,TXN006100,PROD0371,1,1435.6,15,1220.26
ITEM018404,TXN006101,PROD0025,4,2468.54,5,9380.45
ITEM018405,TXN006101,PROD0061,1,369.24,0,369.24
ITEM018406,TXN006101,PROD0140,3,3815.97,0,11447.91
ITEM018407,TXN006101,PROD0115,1,3347.43,5,3180.06
ITEM018408,TXN006101,PROD0336,3,1130.48,10,3052.3
ITEM018409,TXN006102,PROD0147,4,2921.38,10,10516.97
ITEM018410,TXN006102,PROD0428,1,3284.14,10,2955.73
ITEM018411,TXN006102,PROD0254,1,3555.39,10,3199.85
ITEM018412,TXN006102,PROD0120,2,4314.43,0,8628.86
ITEM018413,TXN006102,PROD0402,1,1432.56,5,1360.93
ITEM018414,TXN006103,PROD0470,4,784.4,0,3137.6
ITEM018415,TXN006103,PROD0326,4,1790.07,5,6802.27
ITEM018416,TXN006103,PROD0156,2,1689.43,5,3209.92
ITEM018417,TXN006103,PROD0018,2,2974.88,5,5652.27
ITEM018418,TXN006103,PROD0041,1,873.06,5,829.41
ITEM018419,TXN006104,PROD0239,2,2338.36,15,3975.21
